E,KE
-134.22934, 186.42276
-128.63142, 187.6512
-128.34642, 190.11086
-133.63983, 191.95712
-131.69077, 196.24097
-134.78964, 182.99109
-138.35866, 173.60622
-133.36906, 183.09807
-135.97052, 193.14566
-139.0651, 194.15945
-131.53294, 188.17119
-132.06221, 202.846
-134.20908, 190.41443
-139.6096, 190.08482
-141.21306, 188.4587
-144.99614, 193.14674
-152.26755, 181.6011
-152.57196, 190.36615
-155.95653, 170.33107
-154.8268, 181.31032
-156.4744, 184.83994
-150.01343, 186.33945
-161.9789, 181.83461
-160.1662, 190.55722
-163.54709, 184.57413
-166.55997, 187.26828
-167.18323, 182.9812
-169.83156, 182.41035
-167.94972, 189.85799
-164.02238, 190.00102
-170.4447, 173.47006
-171.20117, 193.63742
-168.19391, 209.42853
-176.86269, 177.2726
-175.81895, 183.89168
-182.42697, 180.0235
-189.96248, 175.71773
-188.91121, 172.06721
-184.46718, 170.63219
-188.4619, 173.91783
-183.14745, 184.86803
-175.93431, 194.73906
-177.70712, 180.18213
-176.22542, 190.97322
-176.41228, 175.3687
-186.5274, 182.95395
-180.50195, 175.51672
-184.67043, 175.58357
-178.64182, 190.63797
-179.0265, 183.01888
-184.98022, 180.10464
-183.32693, 194.7768
-181.98749, 195.23538
-180.64214, 189.16557
-186.78763, 183.96503
-186.03136, 198.05577
-186.97694, 180.80632
-196.33209, 175.37827
-192.7818, 194.63718
-200.2903, 191.57591
-200.19446, 183.86148
-197.33003, 176.0996
-196.071, 183.1902
-194.72473, 191.24033
-194.52943, 187.72728
-199.53519, 198.70612
-200.49773, 187.56438
-209.1145, 182.96408
-207.98799, 180.6198
-210.14502, 186.96866
-204.2046, 172.88704
-202.52397, 181.42448
-204.96185, 189.19962
-201.57228, 179.51122
-204.18279, 193.8856
-212.59941, 181.96251
-208.85754, 186.02307
-211.67183, 193.31172
-211.58522, 187.26372
-218.58214, 179.30016
-220.73393, 183.73396
-224.98938, 174.3818
-228.08371, 166.65054
-226.15062, 183.04085
-227.49402, 182.64044
-224.5738, 177.78227
-228.71164, 160.63782
-238.82253, 171.84474
-238.05142, 181.00403
-237.66856, 181.68898
-238.3451, 180.89694
-240.44046, 166.12125
-241.62997, 183.55557
-234.7344, 178.04037
-236.42891, 188.78993
-238.62234, 187.0653
-235.89299, 168.49046
-239.57054, 185.45537
-242.42244, 172.23753
-242.32697, 172.04028
