E,KE
-2966.3477, 307.88614
-2969.7646, 306.0443
-2972.7925, 321.67538
-2974.9275, 292.7487
-2977.081, 304.9603
-2979.555, 312.69257
-2982.5122, 303.21725
-2983.3057, 290.8903
-2987.9573, 297.27435
-2989.137, 298.2933
-2991.6929, 316.48553
-2995.0757, 297.88882
-2994.9226, 302.0926
-2998.5593, 294.54224
-3000.3965, 301.55136
-3001.7996, 292.5679
-3005.0837, 287.4147
-3006.5193, 303.0937
-3010.0955, 296.86557
-3014.0674, 290.67804
-3012.6755, 273.26083
-3014.4902, 283.37915
-3019.345, 297.0073
-3018.3438, 294.13077
-3023.1409, 299.07617
-3026.3855, 303.78873
-3025.6448, 298.14447
-3029.7036, 281.60022
-3032.0144, 300.19016
-3034.2026, 294.58588
-3035.1558, 302.55978
-3038.9941, 275.88876
-3041.828, 278.01532
-3042.528, 289.7609
-3043.8745, 299.6386
-3045.514, 293.9851
-3047.331, 285.97144
-3051.8452, 273.91824
-3054.811, 290.39206
-3055.5542, 296.52975
-3057.1155, 287.46664
-3061.519, 266.2363
-3062.5269, 281.1429
-3062.6335, 287.66806
-3066.2795, 278.19388
-3068.8506, 270.308
-3069.8982, 284.92032
-3071.6848, 278.4361
-3072.7793, 285.4035
-3075.686, 270.05847
-3075.8296, 280.78107
-3079.318, 266.59805
-3081.2024, 264.83755
-3083.2263, 281.58188
-3084.8232, 278.8002
-3085.9014, 259.81708
-3088.4272, 280.49533
-3091.9517, 273.0148
-3093.8564, 257.0474
-3096.397, 262.7158
-3096.104, 267.4722
-3096.0105, 271.84277
-3100.321, 260.7639
-3101.5425, 264.1761
-3102.8743, 265.843
-3104.9058, 273.55573
-3109.5515, 265.69904
-3108.7617, 260.94684
-3111.2012, 262.2787
-3113.693, 268.59134
-3112.6218, 260.5511
-3115.993, 248.6035
-3115.6665, 256.5531
-3119.9602, 239.71083
-3120.895, 256.88232
-3121.8237, 253.71745
-3124.4565, 258.7277
-3126.231, 235.72577
-3129.5378, 247.94496
-3130.237, 228.08333
-3131.829, 246.16394
-3132.6914, 261.98865
-3135.041, 262.41943
-3137.15, 256.87576
-3138.2393, 249.57913
-3139.2964, 262.0201
-3142.4868, 242.48375
-3142.1316, 258.59863
-3144.88, 257.3656
-3145.6602, 252.04947
-3147.0286, 247.09477
-3148.768, 256.9458
-3151.674, 257.51813
-3151.428, 253.96544
-3153.3933, 241.53493
-3155.9912, 230.62604
-3156.8376, 230.08105
-3158.3613, 231.17711
-3159.2322, 250.45464
-3160.7297, 240.91537
-3162.8901, 233.62776
-3165.4353, 244.43588
-3166.456, 240.03157
-3166.579, 235.1685
-3168.709, 234.33641
-3171.2341, 227.42436
-3172.4094, 244.83673
-3173.3362, 233.81041
-3174.7495, 230.18575
-3174.7837, 231.86511
-3178.222, 227.6907
-3179.7043, 221.38551
-3180.7593, 228.20438
-3182.069, 232.4072
-3182.9775, 232.77994
-3184.687, 232.13318
-3187.4739, 233.30121
-3187.5923, 221.96593
-3188.6992, 235.84836
-3190.5679, 226.83495
-3191.2446, 222.9862
-3191.7017, 233.68095
-3193.4414, 223.43933
-3194.731, 231.7108
-3197.19, 226.2179
-3199.3657, 243.1137
-3199.8875, 220.57655
-3200.71, 228.6578
-3202.454, 236.4293
-3203.247, 228.09299
-3204.6968, 215.29279
-3204.9543, 226.49474
-3208.9736, 220.6507
-3208.808, 213.92343
-3208.4697, 232.87546
-3211.6067, 212.82948
-3213.0989, 231.64804
-3212.9504, 223.51239
-3216.205, 209.13684
-3216.5493, 220.61208
-3218.492, 221.74269
-3219.7314, 221.59465
-3219.8562, 220.5869
-3221.777, 214.03838
-3221.8699, 229.2962
-3223.2654, 217.24007
-3225.3914, 216.30447
-3225.9788, 211.44504
-3227.0837, 218.05023
-3228.623, 210.14807
-3229.4417, 199.2118
-3231.0835, 209.2386
-3231.4824, 216.25284
-3232.8896, 216.00827
-3234.4277, 220.52281
-3235.6077, 198.21773
-3236.396, 211.50665
-3237.1921, 212.97768
-3239.7395, 215.57196
-3240.532, 200.69753
-3242.4216, 205.25494
