E,KE
43.37686, 231.64629
43.669174, 239.28214
43.815826, 233.23994
42.4523, 240.72548
44.910065, 236.5216
44.702072, 245.3164
38.924957, 234.40228
38.68782, 238.32451
34.138855, 230.0807
35.463547, 225.44261
33.69429, 231.16054
34.049255, 216.49509
30.651062, 230.09842
31.304535, 232.15668
33.25827, 230.55087
31.046875, 225.62311
30.781158, 236.58734
26.92685, 226.24211
29.818863, 229.94019
28.439026, 234.57356
26.660233, 234.2046
28.613602, 228.6184
25.721252, 226.71762
28.8461, 222.01906
28.234879, 228.6074
29.862518, 233.32155
29.51912, 236.74121
27.51915, 230.9719
26.150925, 241.02364
26.79535, 239.56657
28.509338, 241.35597
28.07286, 240.99397
26.084564, 232.3514
26.49504, 237.94872
20.250473, 236.75366
18.076782, 229.81207
21.700867, 234.29294
23.090195, 237.97418
18.02008, 226.8127
20.619934, 230.09337
22.22081, 227.06677
23.958069, 226.19327
23.99939, 224.73149
24.101547, 219.715
22.376846, 221.6757
23.640839, 229.91904
16.395508, 231.89632
19.815735, 229.18968
22.700317, 237.05812
25.375275, 242.3113
23.820892, 236.83142
26.716507, 229.04314
26.088272, 228.58566
27.853455, 239.24843
27.382706, 249.57187
28.75499, 237.88356
26.426254, 242.16391
25.081512, 244.08794
22.103546, 236.28737
18.601822, 228.39668
15.522751, 223.45743
16.832916, 230.43086
16.543457, 231.08873
13.785614, 232.27759
17.00708, 231.63431
14.228439, 227.8171
15.307739, 229.48747
14.112076, 231.39879
15.128433, 233.71481
12.883453, 230.0085
10.541428, 226.4614
9.719742, 219.50417
12.739883, 242.02667
9.378815, 232.31447
9.967941, 227.7304
9.537613, 231.35147
6.100662, 228.84373
4.3612823, 227.59698
4.613739, 235.60822
0.83096313, 229.75537
3.8200684, 235.17232
1.4016571, 236.11794
1.6814575, 231.74747
-1.4944763, 225.4842
-0.8600769, 235.14243
-0.6289215, 230.58138
-1.6388397, 227.3885
-4.7390747, 226.59418
-4.624954, 228.15236
-5.961029, 231.37044
-5.744217, 218.98395
-8.980225, 226.18593
-11.608871, 234.55373
-8.527603, 216.33307
-8.566696, 233.55553
-12.351501, 228.13622
-11.604263, 226.8979
-11.722748, 234.60648
-11.327698, 232.18837
-11.913834, 234.55296
-15.142426, 236.0157
-20.321884, 223.76672
-16.737198, 235.46954
-12.407257, 243.8823
-14.624191, 235.03047
-14.65361, 242.33128
-13.021606, 237.90245
-19.495728, 243.2746
-19.43509, 239.49072
-16.501648, 248.71136
-15.762939, 242.34189
-17.453217, 253.09491
-22.273102, 241.2175
-19.712189, 251.8418
-19.605515, 245.32933
-18.611786, 250.36182
-20.624588, 245.69069
-22.683655, 243.48572
-25.778107, 239.40909
-23.220932, 242.73512
-29.310837, 239.33162
-27.588745, 242.45422
-26.316406, 237.94492
-27.393127, 245.07956
-27.940231, 244.06569
-26.186508, 230.72105
-28.739685, 230.24518
-30.25592, 248.34457
-32.221146, 255.20851
-34.7182, 237.29361
-36.628067, 239.06517
-37.138947, 231.58014
-36.58745, 240.53423
-36.758667, 234.75409
-36.66974, 253.98962
-37.72583, 244.58722
-34.4693, 242.02206
-34.29959, 250.82712
-35.715622, 252.22154
-37.170105, 247.23541
-39.860016, 244.8266
-41.844467, 239.78773
-43.861664, 233.47818
-48.03366, 243.21225
-46.814346, 233.13469
-48.20439, 229.4359
-48.435135, 244.81926
-47.307175, 234.6179
-50.15451, 245.22919
-51.01802, 241.57942
-51.378616, 242.33397
-50.13788, 241.7709
-50.573547, 255.75928
-54.967285, 240.0958
-55.367737, 235.20108
-53.281754, 252.0295
-59.08864, 249.26036
-57.716003, 244.43826
-55.611954, 244.03651
