E,KE
-378.78577, 186.0224
-380.1236, 184.57945
-381.95135, 181.185
-383.17023, 175.36646
-384.46295, 176.96422
-385.37738, 183.43561
-386.80188, 178.43378
-388.10437, 189.81737
-389.65186, 178.90025
-391.30646, 181.0204
-392.78415, 180.5079
-394.3206, 177.61105
-395.818, 180.40865
-397.0644, 181.49353
-398.40247, 178.70647
-399.58936, 182.93272
-400.59183, 183.14084
-402.11087, 183.9537
-403.6898, 181.56613
-404.7563, 171.5829
-406.34387, 178.60321
-407.23642, 182.66013
-408.68118, 183.94669
-409.6217, 178.27364
-411.33554, 181.48117
-412.4453, 178.13701
-413.89368, 175.36555
-414.90045, 181.58696
-416.21002, 175.69762
-417.9909, 169.58455
-419.34406, 177.5504
-420.95447, 174.19783
-421.91675, 181.62549
-423.5589, 187.3604
-425.24475, 182.09029
-426.8045, 173.85255
-427.8123, 179.37222
-429.11066, 187.93628
-429.8244, 179.81085
-431.73074, 180.68289
-433.16443, 179.34741
-434.87445, 178.99255
-435.963, 175.76788
-436.97412, 168.64943
-437.9948, 169.52667
-439.51477, 176.65224
-440.8949, 172.66705
-442.339, 175.7035
-443.63116, 179.27809
-444.5268, 179.95325
-445.84805, 177.99881
-447.3672, 176.74406
-448.6615, 171.59456
-450.65173, 173.04956
-451.48523, 178.1145
-452.83704, 180.06593
-453.97717, 174.39296
-455.07452, 167.81273
-456.0207, 170.6471
-457.28314, 169.88019
-458.09277, 162.42635
-460.07574, 169.31013
-461.1336, 171.01173
-462.39474, 177.04642
-463.35165, 169.04843
-464.98578, 165.56874
-465.86816, 163.88393
-467.27554, 166.62277
-468.08817, 166.41428
-468.94482, 164.19469
-470.25024, 168.00795
-471.39844, 168.2274
-472.06372, 159.52881
-473.60342, 164.39828
-475.08868, 167.31679
-475.7228, 168.98477
-477.33325, 168.30797
-478.15125, 162.67468
-479.94205, 157.18259
-480.6505, 157.24542
-481.68558, 167.2952
-482.68097, 173.11456
-483.81995, 167.08232
-484.59387, 166.99535
-486.0913, 161.09123
-487.00824, 163.38629
-488.0938, 157.03227
-488.74658, 158.77759
-489.65112, 165.08217
-490.95642, 169.51631
-492.19366, 166.41699
-492.9772, 161.37619
-494.3363, 162.95287
-495.56845, 165.67734
-496.95282, 155.45546
-497.58795, 155.13933
-498.7268, 167.05603
-500.04962, 168.39656
-500.88354, 160.76929
-502.14966, 160.05162
-503.54114, 164.17255
-504.38867, 154.28114
-505.47995, 161.30344
-506.7823, 167.70119
-507.9828, 164.18506
-508.34924, 162.19429
-509.89124, 161.33484
-511.20184, 160.95457
-511.40735, 161.15715
-512.7527, 161.52321
-513.0586, 156.15004
-513.7782, 166.06967
-514.5311, 157.72847
-515.84155, 153.45932
-516.1995, 153.31749
-517.0296, 160.78844
-518.1135, 159.98221
-519.1003, 162.20518
-520.46204, 160.24399
-521.1494, 159.48044
-522.0406, 158.09938
-522.7759, 159.11891
-523.7417, 158.11485
-524.4271, 151.12727
-524.8755, 159.63647
-526.26965, 160.44238
-527.01434, 156.6733
-528.61646, 158.70459
-529.4954, 157.78178
-529.92444, 159.24033
-530.42883, 159.62
-531.40356, 157.62112
-532.6793, 152.5936
-533.3784, 155.314
-534.56683, 155.31743
-535.64453, 150.0513
-536.7742, 152.22162
-537.8772, 147.5202
-538.7805, 154.23941
-539.4324, 155.12285
-540.24646, 148.51527
-541.34467, 149.11421
-542.1177, 149.87314
-543.2871, 156.19664
-544.0203, 148.26683
-544.8635, 151.27908
-545.70795, 150.891
-546.8279, 146.86734
-547.8944, 149.10104
-548.4673, 151.87442
-549.6903, 148.06482
-550.3933, 153.20695
-551.9431, 152.85532
-552.832, 150.27142
-553.8495, 154.0268
-554.80676, 155.462
-555.4776, 148.14679
-556.3307, 156.06169
-557.2589, 151.86647
-558.44507, 144.27908
-559.0115, 145.43607
-559.7554, 150.13988
-560.25543, 147.27907
-561.48236, 145.53105
-562.27234, 145.35196
-562.9691, 151.78806
-564.525, 147.80612
-565.37286, 147.85655
-565.97406, 151.73045
-566.88745, 151.99275
-567.5569, 148.01201
-568.10864, 152.80385
-569.2759, 147.22316
-570.40405, 149.18884
-571.255, 148.45499
-573.00037, 149.10248
-573.604, 153.06378
-574.79834, 149.71133
-575.1855, 143.67854
-575.7361, 142.5112
-576.5122, 146.46617
-577.1787, 143.69223
-577.5163, 142.1482
-578.02576, 148.39943
-578.95764, 140.95467
-580.3552, 143.25595
-580.4168, 143.48193
-581.7047, 146.93549
-582.5028, 144.06813
-583.479, 142.04118
-584.07556, 143.99661
-585.1031, 146.03355
-585.6466, 143.18556
-586.7301, 144.95334
-587.5058, 147.24866
-588.29517, 147.35258
-589.55536, 145.34003
-590.119, 140.99496
-590.4703, 143.24742
-591.26917, 143.36769
-592.11127, 141.22792
-592.6421, 142.1186
-593.9071, 147.16815
-594.7748, 142.29343
-595.7482, 138.26607
-596.17285, 141.25984
-597.12775, 142.24335
-597.7026, 141.217
-598.5774, 141.67885
-599.2455, 136.96382
-599.9595, 141.7474
-600.95306, 141.70717
-602.13403, 145.36935
-602.5597, 141.19725
-603.3949, 143.6445
-604.05145, 134.68146
-604.8825, 135.44218
-605.4011, 141.1926
-606.69244, 144.36214
-607.292, 133.21628
-608.1356, 135.6879
-608.95905, 138.99464
-609.9999, 142.75496
-610.95844, 135.12611
-611.3538, 141.78801
-612.45514, 136.41228
-613.63403, 135.81227
-613.73456, 133.85194
-614.4227, 135.44899
-615.2926, 133.01585
-616.3906, 138.51988
-616.8285, 138.98424
-617.6204, 137.52014
-618.33167, 128.68007
-618.92175, 132.68462
-619.14404, 135.24005
-619.8987, 135.07568
-620.7938, 135.85526
-621.9738, 136.02696
-622.5727, 135.79504
-623.5323, 131.41872
-624.4386, 134.10904
-625.2885, 131.95024
-625.9648, 134.56873
-626.49023, 135.74861
-627.0469, 131.40242
-627.84875, 131.84383
-628.6019, 132.90941
-629.4725, 125.09867
-630.3929, 127.53504
-630.7406, 138.00482
-631.734, 132.59221
-632.1556, 127.78355
-632.6057, 129.73553
-633.45215, 133.54271
-634.0228, 131.21335
-634.8404, 128.64604
-635.4014, 132.33516
-636.26624, 130.53201
-637.242, 132.29906
-638.15546, 124.98451
-638.75867, 126.84549
-639.543, 125.98835
-640.01355, 128.4826
-640.7217, 127.96415
-641.28064, 124.04306
-642.12445, 124.000244
-643.167, 122.602585
-643.7958, 131.4328
-644.5824, 129.89087
-645.2302, 130.01231
-645.9872, 126.81564
-646.9223, 120.89337
-647.4518, 122.77731
-647.84814, 126.84559
-648.6982, 123.667076
-649.32916, 128.26646
-649.954, 130.80307
-650.4383, 128.58539
-651.0384, 126.28892
-651.9956, 122.89938
-652.5111, 128.01929
-653.3521, 126.4546
-654.31866, 126.09812
-655.202, 127.30314
-655.73065, 121.363846
-656.1834, 126.57624
-656.92554, 121.58804
-657.07007, 119.38453
-658.22424, 116.58288
-658.7001, 124.52867
-659.7671, 121.23891
-660.0486, 124.47378
-660.37854, 125.32676
-660.8782, 119.66381
-661.548, 118.693756
-661.6094, 123.604774
-662.6221, 125.93714
-663.4458, 120.14881
-663.5497, 118.065575
-663.96936, 118.40584
-664.2977, 117.48981
-665.1929, 120.44943
-665.4443, 122.85595
-666.1435, 116.280464
-666.8069, 116.003204
-667.3439, 119.81119
-667.79236, 118.84804
-668.40765, 118.43872
-668.95984, 120.62796
-669.8672, 120.105064
-669.97046, 118.84952
-670.84656, 114.389206
-671.50696, 118.33997
-672.4214, 119.908905
-673.28357, 119.76462
-674.02576, 122.61283
-674.57715, 117.06681
-674.8351, 114.14727
-675.68976, 120.732925
-676.3167, 117.139824
-676.5587, 115.70505
-677.3768, 113.96125
-677.64417, 114.63488
-678.594, 115.42048
-678.95825, 115.194145
-679.3447, 119.45609
-679.63873, 113.24757
-680.5008, 111.52159
-680.8735, 120.15
-681.32465, 118.02617
-681.996, 115.14377
-682.54126, 116.581436
-682.86475, 117.433525
-682.9681, 115.38484
-684.0623, 114.03003
-684.7598, 115.83181
