E,KE
-3307.0178, 166.2296
-3307.9907, 165.57928
-3309.5598, 157.55904
-3310.0073, 161.11983
-3311.8567, 156.90025
-3312.4084, 153.0266
-3313.225, 161.74449
-3314.3962, 159.17404
-3314.028, 153.6371
-3316.1401, 152.55064
-3317.1895, 157.98428
-3318.207, 157.10193
-3320.7527, 160.1376
-3320.021, 162.78825
-3321.4727, 147.7774
-3322.0334, 154.33467
-3323.4175, 152.31079
-3323.2258, 154.37785
-3325.147, 146.20776
-3325.4177, 146.26167
-3325.937, 153.13329
-3327.7358, 148.45808
-3328.6853, 150.00728
-3330.0352, 151.23747
-3331.052, 149.04045
-3331.3845, 156.09767
-3332.276, 152.19217
-3332.2905, 146.56819
-3333.0154, 139.69176
-3334.607, 146.67256
-3334.8992, 147.64558
-3335.9214, 147.3566
-3337.7856, 142.84515
-3338.2278, 144.21275
-3338.7466, 148.28381
-3338.799, 145.98787
-3339.9878, 150.10158
-3342.043, 149.77701
-3342.7634, 135.79355
-3343.696, 146.68074
-3344.0264, 145.56319
-3344.3953, 138.16455
-3344.6318, 145.643
-3346.3948, 138.79463
-3347.8477, 138.50267
-3346.2734, 141.51456
-3348.6067, 148.63966
-3348.6633, 140.79398
-3350.1196, 144.0617
-3350.615, 144.41743
-3352.0657, 140.64568
-3353.1826, 137.25479
-3353.9902, 143.29005
-3354.0815, 141.43791
-3355.1558, 142.98253
-3354.7583, 138.57428
-3356.5193, 131.60393
-3356.4966, 135.85582
-3358.115, 145.56328
-3358.742, 140.01706
-3359.6926, 130.84674
-3360.431, 136.70636
-3360.2217, 129.35869
-3361.8708, 138.03888
-3361.6104, 138.37286
-3363.7256, 133.96152
-3363.143, 137.84547
-3364.3362, 133.85373
-3365.1902, 141.3652
-3365.8098, 130.76414
-3367.4316, 134.38507
-3367.5425, 136.42935
-3367.8574, 136.34473
-3367.7815, 135.30855
-3368.7449, 135.27805
-3371.4155, 136.21985
-3370.8567, 130.71664
-3370.8845, 136.46457
-3370.9211, 131.39252
-3371.3, 136.79189
-3373.3496, 134.49547
-3373.4893, 135.16324
-3374.544, 128.97227
-3374.7463, 130.69197
-3375.916, 124.59207
-3376.9424, 131.32773
-3377.361, 131.53612
-3377.8274, 134.08418
-3377.8213, 129.38376
-3379.2148, 131.23035
-3379.5125, 131.10457
-3380.7427, 124.78039
